0,1,2,3,4,5,6,7
0.3531,0.3098,0.4081,0.4521,7.9978,8.1708,8.6921,873.241
0.2985,0.3027,0.4019,0.4515,7.6867,7.8865,8.4882,878.604
0.2507,0.2942,0.3942,0.4506,7.1167,7.3651,8.1133,883.177
0.2087,0.2916,0.3982,0.4526,7.0126,7.2697,8.0441,887.237
0.1723,0.2875,0.3941,0.4523,7.5718,7.7813,8.4122,890.714
0.1405,0.2799,0.3867,0.451,7.2792,7.5134,8.2188,893.85
0.1127,0.2786,0.3854,0.4511,6.3962,6.7049,7.6351,896.726
0.0886,0.2704,0.3771,0.4493,5.8905,6.2418,7.3004,899.186
0.069,0.2689,0.3794,0.4526,5.2661,5.6695,6.8858,901.522
0.0538,0.2585,0.3686,0.4501,5.1222,5.5377,6.7901,903.646
0.0419,0.2494,0.3597,0.4479,5.1866,5.5961,6.8308,905.924
0.0326,0.2409,0.3517,0.4459,5.5731,5.9494,7.0844,908.171
0.0254,0.2393,0.35,0.4498,5.8021,6.1584,7.2333,910.428
0.0198,0.233,0.3437,0.448,5.5696,5.9447,7.0769,912.464
0.0154,0.2297,0.3497,0.4521,5.4322,5.818,6.9831,914.601
0.012,0.2212,0.3415,0.4498,5.8257,6.1783,7.2431,916.665
0.0093,0.2188,0.3438,0.4522,6.3701,6.6769,7.6034,918.861
0.0073,0.2168,0.3955,0.4524,6.7131,6.9909,7.8301,920.839
0.0057,0.2154,0.4,0.4525,6.4045,6.7082,7.6256,922.798
0.0044,0.2458,0.4157,0.4527,6.3735,6.6799,7.6052,924.715
0.0034,0.2622,0.4165,0.4529,6.9367,7.1959,7.979,926.594
0.0027,0.2692,0.4112,0.4519,7.1233,7.3672,8.1036,928.447
0.0021,0.259,0.3979,0.4495,7.1011,7.3472,8.09,930.368
0.0016,0.2486,0.3855,0.4471,7.7136,7.9082,8.4957,932.385
0.0013,0.2458,0.3825,0.449,8.4566,8.5889,8.9882,934.422
0.001,0.2423,0.3782,0.4484,8.919,9.0125,9.2946,936.269
0.0008,0.2335,0.3692,0.4464,9.159,9.2323,9.4536,938.099
0.0006,0.2262,0.3607,0.4444,8.8147,8.9165,9.224,940.096
0.0005,0.2186,0.3527,0.4424,8.8598,8.9577,9.2534,941.998
0.0004,0.2097,0.3439,0.4402,9.3259,9.385,9.5635,943.918
0.0003,0.2059,0.3395,0.4389,8.7839,8.8875,9.2007,945.885
0.0002,0.2051,0.3387,0.4435,8.236,8.3844,8.8336,947.639
0.0002,0.2039,0.3362,0.4441,8.0683,8.2304,8.7213,949.297
0.0001,0.2031,0.3346,0.4435,7.6513,7.8477,8.4425,950.913
0.0001,0.2001,0.3288,0.4416,7.6497,7.8462,8.4411,952.514
0.0001,0.1997,0.3413,0.4527,8.0968,8.2564,8.7396,954.099
0.0001,0.3061,0.412,0.4523,9.0364,9.1182,9.3661,955.667
0.0,0.293,0.3961,0.4496,10.038,10.0356,10.0292,957.221
0.0,0.2922,0.3951,0.4503,10.7337,10.6731,10.491,958.759
0.2693,0.3336,0.4171,0.4614,11.8338,11.6809,11.2202,744.596
0.6642,0.3336,0.4171,0.4681,12.3778,12.1769,11.5725,678.278
0.8752,0.3271,0.4157,0.4649,12.3505,12.1513,11.5521,710.949
0.9697,0.3178,0.4071,0.4622,12.2348,12.0452,11.4752,737.084
0.9911,0.3157,0.4072,0.4598,12.3113,12.115,11.5249,758.455
0.9652,0.3011,0.393,0.4567,12.8543,12.6113,11.8807,777.34
0.8943,0.2872,0.3795,0.4527,13.7616,13.4415,12.4786,802.265
0.7848,0.2833,0.3795,0.4522,14.5118,14.1288,12.9761,832.801
0.6827,0.275,0.3737,0.4508,15.4323,14.9721,13.5862,843.483
0.5897,0.2549,0.356,0.4464,16.4286,15.8852,14.2479,852.548
0.5063,0.253,0.355,0.4465,16.7886,16.2167,14.4922,860.316
