0,1,2,3,4,5,6,7
0.0,0.1237,0.1679,0.3555,21.537,20.7921,19.3772,1035.708
0.0,0.1237,0.1673,0.3541,22.08,21.3114,19.8212,1037.336
0.0,0.1726,0.1673,0.3539,21.2245,20.7258,19.6976,999.565
0.0,0.1628,0.1672,0.3525,20.7001,20.3407,19.4868,1003.906
0.0,0.1568,0.1655,0.3489,20.2497,19.9445,19.2297,1024.578
0.0,0.1528,0.1641,0.3454,20.2826,19.9274,19.1351,1048.077
0.0,0.1809,0.164,0.345,21.3443,20.7552,19.5084,1023.615
0.0,0.1591,0.1623,0.343,21.5744,21.0305,19.7665,1031.082
0.0,0.1738,0.1623,0.3427,22.0977,21.4662,20.0764,1034.084
0.0,0.16,0.1621,0.3404,22.6904,22.0098,20.4634,1039.271
0.0,0.156,0.1611,0.3373,23.3011,22.5465,20.8782,1065.23
0.0,0.1528,0.1601,0.3339,23.1506,22.492,21.0133,1083.514
0.0,0.1501,0.1592,0.3303,23.1784,22.5353,21.1065,1101.139
0.0,0.1464,0.1579,0.3237,23.714,22.9793,21.3802,1118.748
0.0,0.144,0.1571,0.3182,23.9183,23.1888,21.5936,1143.532
0.0,0.1421,0.1571,0.3134,24.2031,23.452,21.8159,1163.1
0.0,0.1444,0.1571,0.3121,24.6218,23.8251,22.096,1141.405
0.0,0.1423,0.1571,0.3073,25.1496,24.3006,22.4472,1150.455
0.0,0.1408,0.1571,0.3029,25.0341,24.2698,22.5711,1177.477
0.0,0.1399,0.1571,0.3011,25.3464,24.5415,22.7724,1187.871
0.0,0.1383,0.1571,0.2966,24.9603,24.2721,22.7259,1198.871
0.0,0.1369,0.1571,0.2922,24.2709,23.7186,22.4538,1220.554
0.0,0.1356,0.1571,0.2878,23.2051,22.8289,21.931,1240.626
0.0,0.1345,0.1571,0.2837,22.7345,22.3708,21.5291,1256.406
0.0,0.1334,0.1571,0.2788,23.0662,22.5715,21.4819,1270.094
0.0,0.1328,0.1571,0.2773,24.0822,23.374,21.8459,1284.112
0.0,0.1318,0.1571,0.273,23.9408,23.3187,21.9226,1289.236
0.0,0.1302,0.1571,0.2655,23.8322,23.2402,21.9064,1303.129
0.0,0.1291,0.1571,0.26,24.5757,23.831,22.1936,1326.651
0.0,0.1279,0.1571,0.2536,24.8391,24.0907,22.4139,1343.947
0.0,0.1273,0.1571,0.2507,24.0517,23.4982,22.1935,1356.781
0.0,0.206,0.1571,0.2503,23.9473,23.3786,22.0702,1302.671
0.0,0.2016,0.1571,0.2495,23.5269,23.0976,21.89,1306.612
0.0,0.1832,0.1571,0.2469,23.46,23.0155,21.7869,1312.764
0.0,0.1581,0.1571,0.2428,23.1841,22.7637,21.6193,1336.885
0.0,0.1531,0.1571,0.2376,23.0858,22.6404,21.493,1367.064
0.0,0.2517,0.1571,0.2367,23.6469,23.0762,21.6557,1318.496
0.0,0.2472,0.1571,0.2363,23.7628,23.2658,21.791,1330.585
0.0,0.2281,0.1571,0.2345,23.3781,22.9571,21.6772,1335.835
0.0,0.2082,0.1571,0.2328,23.4875,23.0248,21.6739,1357.285
0.0,0.1883,0.1571,0.2312,22.8397,22.4768,21.3956,1378.303
0.0,0.2009,0.1571,0.2309,22.3573,22.0284,21.0789,1361.593
0.0,0.1995,0.1571,0.2308,22.3809,22.0109,20.9577,1366.694
0.0,0.3022,0.1571,0.2307,21.3388,21.1281,20.4629,1325.815
0.0,0.2853,0.1571,0.2296,21.0729,20.857,20.1529,1330.392
0.0,0.2688,0.1571,0.2286,19.7799,19.7243,19.4634,1351.446
0.0,0.2537,0.1571,0.2278,18.8298,18.8316,18.7687,1367.694
0.0,0.2429,0.1571,0.2272,18.7499,18.673,18.4258,1382.311
0.0,0.2245,0.1571,0.2262,18.7076,18.5895,18.2258,1392.338
0.0,0.2042,0.1571,0.2252,18.8688,18.6901,18.1677,1409.182
0.0,0.2019,0.1571,0.2251,21.5021,20.8659,19.1953,1420.76
0.0,0.1819,0.1571,0.2241,21.9425,21.3673,19.7491,1422.684
0.0,0.1637,0.1571,0.2233,21.7865,21.2896,19.8975,1438.851
0.0,0.1591,0.1571,0.2225,21.8544,21.349,19.9943,1452.515
0.0,0.3307,0.1668,0.2224,22.0556,21.5266,20.1308,1355.763
0.0,0.3282,0.1816,0.2222,22.3926,21.924,20.3928,1351.22
0.0,0.3273,0.1816,0.2222,22.5354,22.0886,20.5809,1356.97
0.0,0.3126,0.1812,0.2217,21.9758,21.6332,20.4303,1358.414
0.0,0.2949,0.1801,0.2212,21.6542,21.3388,20.2519,1378.226
0.0,0.2777,0.1789,0.2207,20.7364,20.5348,19.7994,1394.187
0.0,0.2654,0.1779,0.2202,20.0525,19.8967,19.335,1409.6
0.0,0.2504,0.1768,0.2197,19.772,19.6016,19.0262,1420.342
0.0,0.2362,0.1757,0.2192,19.9418,19.7048,18.958,1433.633
0.0,0.2167,0.1746,0.2186,20.5218,20.1811,19.1516,1445.412
0.0,0.1995,0.1736,0.218,21.043,20.6347,19.423,1459.055
0.0,0.1775,0.1721,0.2173,21.686,21.1965,19.7839,1470.878
0.0,0.1578,0.1708,0.2166,22.2441,21.691,20.1487,1485.926
0.0,0.1536,0.1693,0.2158,22.7172,22.1107,20.4866,1499.906
0.0,0.1505,0.168,0.215,23.1145,22.4809,20.7979,1510.555
0.0,0.192,0.1679,0.2149,23.1837,22.5799,20.9692,1464.559
0.0,0.1801,0.1671,0.2146,22.6284,22.1855,20.8516,1472.876
0.0,0.1683,0.1662,0.2142,21.6275,21.3306,20.4081,1487.632
0.0,0.1671,0.1659,0.2141,21.5516,21.2025,20.2132,1498.554
0.0,0.1627,0.1653,0.2137,21.7351,21.3311,20.2114,1501.101
0.0,0.1586,0.1642,0.2132,21.6338,21.2447,20.1609,1510.977
0.0,0.1566,0.1635,0.2129,21.1814,20.8598,19.9478,1523.099
0.0,0.1551,0.163,0.2126,20.3406,20.1337,19.5119,1530.114
0.0,0.1525,0.1619,0.2121,19.9382,19.7384,19.1642,1535.362
0.0,0.3324,0.1629,0.2121,19.3386,19.1941,18.7611,1442.139
0.0,0.3308,0.4155,0.2123,20.097,19.8175,18.9192,1349.724
0.0,0.3247,0.413,0.2122,20.6593,20.3693,19.2571,1355.621
0.0,0.3096,0.4079,0.2121,21.0241,20.7192,19.5286,1364.325
0.0,0.2965,0.4022,0.212,20.8277,20.5722,19.5356,1379.344
0.0,0.287,0.3957,0.212,20.1801,20.0055,19.2505,1391.392
0.0,0.2833,0.394,0.2119,20.6387,20.3663,19.3504,1384.89
0.0,0.2707,0.3901,0.2119,20.4298,20.1998,19.2901,1390.953
0.0,0.261,0.3821,0.2118,19.538,19.4179,18.8669,1404.574
0.0,0.2516,0.3726,0.2116,18.7369,18.6735,18.3479,1415.734
0.0,0.242,0.3628,0.2114,18.375,18.3001,17.9792,1427.191
0.0,0.2336,0.3542,0.2111,17.7372,17.7083,17.535,1438.679
0.0,0.2276,0.3481,0.2109,16.7165,16.777,16.8898,1448.645
0.0,0.2226,0.3431,0.2108,15.8685,15.97,16.2411,1455.727
0.0,0.2183,0.3387,0.2106,15.5073,15.5809,15.7972,1461.605
0.0,0.2137,0.3344,0.2105,15.2255,15.2847,15.459,1466.392
0.0,0.2093,0.3304,0.2104,15.1564,15.1807,15.2537,1471.054
0.0,0.2036,0.325,0.2102,15.3829,15.3446,15.2307,1475.329
0.0,0.1976,0.3199,0.21,15.7109,15.6167,15.3264,1480.819
0.0,0.1914,0.3144,0.2098,16.1387,15.9871,15.5185,1486.318
0.0,0.1846,0.3082,0.2096,16.5695,16.3714,15.7576,1492.078
0.0,0.183,0.3066,0.2095,17.2027,16.932,16.111,1489.156
0.0,0.1823,0.3059,0.2095,16.3996,16.2965,15.8964,1491.065
0.0,0.1809,0.3042,0.2094,15.4721,15.4798,15.4191,1491.539
0.0,0.1799,0.3033,0.2094,14.219,14.3593,14.6939,1493.46
0.0,0.1729,0.2988,0.2093,12.936,13.1817,13.8481,1495.009
0.0,0.168,0.293,0.2091,11.4976,11.8624,12.8762,1501.435
0.0,0.1675,0.2922,0.2091,11.0235,11.3368,12.2565,1485.444
0.0,0.1661,0.2895,0.2091,10.0548,10.4401,11.544,1486.912
0.0,0.1631,0.2824,0.2089,9.9852,10.2813,11.1794,1491.026
0.0,0.1628,0.2815,0.2089,12.2183,12.1029,11.9333,1497.483
0.0,0.1604,0.274,0.2087,13.1847,13.0132,12.5816,1498.712
0.0,0.1582,0.2656,0.2085,13.3351,13.2144,12.87,1508.0
0.0,0.1547,0.2499,0.2081,15.1229,14.7392,13.7406,1517.583
0.0,0.1527,0.2379,0.2079,16.2475,15.7934,14.5589,1534.198
0.0,0.152,0.2334,0.2078,16.5835,16.1794,15.042,1522.134
0.0,0.1505,0.2239,0.2076,15.1432,15.0465,14.6624,1527.737
0.0,0.1496,0.2176,0.2075,13.8091,13.8847,13.9952,1539.112
0.0,0.1571,0.2169,0.2075,13.4984,13.5401,13.628,1525.367
0.0,0.1562,0.213,0.2074,11.4241,11.7688,12.6108,1526.682
0.0,0.1549,0.2097,0.2072,9.5207,10.0443,11.403,1535.794
0.0,0.1853,0.2096,0.2072,8.7554,9.2443,10.5775,1521.328
0.0,0.3323,0.332,0.2072,9.4268,9.6732,10.4719,1421.14
0.0,0.3301,0.4151,0.2195,8.9015,9.1524,10.0959,1364.119
0.0,0.3314,0.4159,0.2609,9.9317,9.9964,10.357,1274.813
0.0,0.3307,0.4155,0.2608,12.3778,12.1404,11.5044,1276.814
0.0,0.3299,0.415,0.2722,16.189,15.5614,13.6305,1250.025
0.0,0.3238,0.4121,0.2716,15.5299,15.2385,14.1514,1256.34
0.0,0.3141,0.4087,0.2709,12.3072,12.5123,12.9526,1265.305
0.0,0.3253,0.4079,0.2707,9.6621,10.0915,11.3592,1259.549
0.0,0.3332,0.4168,0.2758,7.9893,8.4667,10.008,1243.216
0.0,0.3335,0.417,0.2811,7.0527,7.5064,9.036,1231.799
0.0,0.3315,0.4159,0.3303,7.5952,7.8615,8.8508,1125.256
0.0,0.3279,0.414,0.3299,6.7866,7.1618,8.3424,1129.381
0.0,0.3219,0.4116,0.3294,5.7058,6.1679,7.6039,1135.115
0.0,0.3216,0.4115,0.3294,6.041,6.3545,7.4098,1140.248
0.0,0.3191,0.4104,0.3291,4.912,5.3664,6.7695,1140.626
0.0,0.3125,0.4082,0.3287,3.7435,4.2806,5.9434,1144.42
0.0,0.305,0.4057,0.3281,6.1561,6.2246,6.6433,1152.34
0.0,0.2915,0.3995,0.3272,8.8899,8.6436,8.0822,1159.842
0.0,0.2752,0.3885,0.326,10.2434,9.9701,9.2231,1173.748
0.0,0.2622,0.3779,0.3248,11.3471,11.0394,10.1738,1191.639
0.0,0.2507,0.3682,0.3235,12.5096,12.1398,11.0996,1206.503
0.0,0.2421,0.3611,0.3225,13.9593,13.4822,12.1541,1220.206
0.0,0.2379,0.3578,0.3221,15.687,15.0773,13.3904,1225.317
0.0,0.2367,0.357,0.322,16.2697,15.7377,14.207,1223.286
0.0,0.2362,0.3566,0.3219,10.6647,11.1451,12.1518,1224.638
0.0,0.233,0.3541,0.3216,8.1599,8.7553,10.3096,1225.384
0.0,0.2327,0.3539,0.3216,5.7658,6.517,8.5399,1226.484
0.0,0.2702,0.3538,0.3216,5.6358,6.174,7.74,1191.788
0.0,0.2663,0.3516,0.3212,5.9934,6.3557,7.5006,1192.146
0.0,0.2639,0.3506,0.3209,5.3522,5.7799,7.052,1199.19
0.0,0.2617,0.3498,0.3208,3.1421,3.8455,5.84,1202.697
0.0,0.2558,0.3471,0.3203,2.7043,3.3065,5.1122,1205.559
0.0,0.251,0.3438,0.32,6.3169,6.2577,6.3489,1212.896
0.0,0.2442,0.3392,0.3193,8.1004,7.9281,7.5578,1218.992
0.0,0.3335,0.3722,0.3193,6.3234,6.5811,7.2338,1166.363
0.0,0.3302,0.3704,0.3189,4.574,5.0123,6.3233,1166.831
0.0,0.33,0.3703,0.3189,3.897,4.3216,5.6674,1169.408
0.0,0.3328,0.4166,0.3428,4.3332,4.6161,5.585,1099.233
0.0,0.3316,0.4155,0.3425,7.9418,7.68,7.1233,1099.602
0.0,0.33,0.4147,0.3424,7.391,7.4137,7.4619,1102.555
0.0,0.3257,0.4126,0.3419,6.1722,6.4041,7.0648,1105.394
0.0,0.3221,0.4114,0.3417,4.5834,4.9991,6.2193,1112.715
0.0,0.3335,0.417,0.3531,4.3839,4.7233,5.8021,1077.195
0.0,0.3311,0.4157,0.3528,1.8779,2.5444,4.499,1077.491
0.0,0.3311,0.4157,0.3528,-2.783,-1.5905,1.8762,1077.491
0.0,0.3286,0.4145,0.3526,-0.7198,-0.1411,1.7241,1077.491
0.0,0.3262,0.4134,0.3523,-0.234,0.2331,1.7694,1077.491
0.0,0.3238,0.4122,0.3521,1.0081,1.2743,2.2585,1088.263
0.0,0.3227,0.4117,0.352,0.2327,0.6453,2.0389,1088.263
0.0,0.3196,0.4138,0.3518,-0.4013,0.0816,1.6465,1088.263
0.0,0.3156,0.4125,0.3515,-0.8339,-0.3235,1.2797,1088.263
0.0,0.3065,0.41,0.351,-0.6879,-0.2395,1.1747,1088.263
0.0,0.3011,0.4076,0.3506,1.3915,1.5086,2.028,1108.659
0.0,0.2985,0.4137,0.3504,2.7144,2.6983,2.909,1111.435
0.0,0.322,0.4134,0.3504,7.2505,6.687,5.2966,1088.471
0.0,0.3279,0.4124,0.3502,7.2989,7.0537,6.2978,1086.154
0.0,0.3269,0.4118,0.35,7.8275,7.6197,7.0007,1089.186
0.0,0.3252,0.4109,0.3499,3.2531,3.8274,5.3182,1090.812
0.0,0.3244,0.4106,0.3498,0.4303,1.2059,3.4607,1090.812
0.0,0.3206,0.4092,0.3495,-0.5632,0.1366,2.296,1090.812
0.0,0.3199,0.4089,0.3494,-2.792,-1.8928,0.8089,1090.812
0.0,0.3199,0.4089,0.3494,-0.5061,-0.0979,1.2079,1090.812
0.0,0.3163,0.4069,0.349,1.3225,1.4702,2.0874,1101.254
0.0,0.3158,0.4066,0.349,0.4835,0.8242,1.9974,1105.288
0.0,0.3129,0.4072,0.3486,1.9518,2.0606,2.6097,1105.049
0.0,0.3129,0.4072,0.3486,0.8468,1.2271,2.3643,1108.342
0.0,0.3142,0.4057,0.3483,2.901,2.9291,3.1851,1102.132
0.0,0.3118,0.4049,0.3481,-0.782,-0.0812,1.8738,1102.132
0.0,0.3099,0.4043,0.348,-4.832,-3.6997,-0.4353,1102.132
0.0,0.3099,0.4043,0.348,-4.4311,-3.5332,-1.0075,1102.132
0.0,0.3099,0.4043,0.348,1.7286,1.6645,1.6172,1108.599
0.0,0.308,0.4034,0.349,-1.9388,-1.4283,0.071,1108.599
0.0,0.308,0.4034,0.349,-1.1387,-0.7583,0.3827,1108.599
0.0,0.3058,0.4022,0.3487,1.0492,1.1185,1.4423,1101.168
